time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-05-25T00:25:55.930Z,72.939,5.518,10,5,mb,327,30.8,,1.03,us,usp000jkwb,2014-11-07T01:47:52.654Z,"Norwegian Sea",earthquake,,,,248,reviewed,us,us
2012-05-24T22:47:46.800Z,72.96,5.683,10,6.1,mww,579,20.6,,1.18,us,usp000jkw6,2014-11-07T01:47:52.522Z,"Norwegian Sea",earthquake,,,,,reviewed,us,us
2012-02-07T23:37:05.340Z,76.848,7.323,10,5.2,mwc,234,37.2,,1.17,us,usp000jenq,2014-11-07T01:46:59.102Z,"Svalbard region",earthquake,,,,,reviewed,us,gcmt
2011-11-26T23:59:53.200Z,82.271,-5.411,10,5.1,mwc,298,57.8,,1.18,us,usp000jbev,2014-11-07T01:46:24.985Z,"north of Svalbard",earthquake,,,,,reviewed,us,gcmt
2011-11-20T09:28:37.710Z,59.304,-30.471,10,5.2,mwc,125,52.4,,0.82,us,usp000jb5e,2014-11-07T01:46:23.227Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2011-10-25T02:32:17.800Z,70.879,-6.786,10,5.1,mwc,105,93.2,,0.96,us,usp000j9vf,2014-11-07T01:46:10.921Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,gcmt
2011-10-06T19:46:19.440Z,57.873,-32.411,10,5.1,mwc,61,38.4,,1.05,us,usp000j90r,2014-11-07T01:46:04.715Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2011-10-06T01:03:34.400Z,57.926,-32.346,10,5,mwc,119,66.4,,0.99,us,usp000j8zj,2014-11-07T01:46:04.376Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2011-10-06T00:39:32.850Z,57.89,-32.492,10,5.5,mww,451,22.1,,0.91,us,usp000j8zd,2015-05-13T18:54:00.000Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,us
2011-10-06T00:03:03.510Z,57.949,-32.254,10,5.3,mwc,222,25.9,,1.15,us,usp000j8za,2014-11-07T01:46:04.203Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2011-10-05T23:52:20.010Z,57.873,-32.537,10,5.4,mwc,324,21.5,,0.92,us,usp000j8z7,2014-11-07T01:46:04.128Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2011-09-05T08:22:46.800Z,59.014,-30.792,10,5.1,mwc,56,91.8,,0.82,us,usp000j7n2,2014-11-07T01:45:50.396Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2011-09-05T07:19:03.640Z,59.04,-30.695,10,5.1,mwc,148,61.3,,1.11,us,usp000j7my,2014-11-07T01:45:50.371Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2011-09-05T07:15:51.320Z,58.929,-30.544,10,5.1,mwc,58,53.5,,1.16,us,usp000j7mx,2014-11-07T01:45:50.328Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2011-09-05T05:05:37.220Z,59.139,-30.823,10,5,mwc,237,25.2,,0.98,us,usp000j7mt,2014-11-07T01:45:50.248Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2011-08-24T08:08:15.690Z,72.586,3.668,10,5.4,mwc,380,24.9,,0.93,us,usp000j6y9,2014-11-07T01:45:41.788Z,"Norwegian Sea",earthquake,,,,,reviewed,us,gcmt
2011-06-20T21:19:57.670Z,53.463,-35.305,9,5.1,mwc,97,68.7,,0.99,us,usp000j3g2,2014-11-07T01:45:08.288Z,"Reykjanes Ridge",earthquake,,4.9,,,reviewed,us,gcmt
2011-06-20T21:16:49.970Z,53.434,-35.293,10,5.1,mwc,114,70.1,,0.79,us,usp000j3g1,2014-11-07T01:45:08.277Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2011-01-29T06:55:27.520Z,70.931,-6.657,15,6.2,mwc,562,18.2,,0.92,us,usp000htt3,2015-06-30T16:59:03.781Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,us
2010-12-30T08:56:44.730Z,51.472,16.057,5,5,mb,178,25,,1.32,us,usp000hs9w,2017-04-26T18:11:37.561Z,"Poland",earthquake,,,,52,reviewed,us,us
2010-10-23T21:58:58.930Z,63.362,-23.978,10,5.2,mwc,68,116.8,,0.98,us,usp000hnff,2016-11-10T02:35:14.031Z,"Iceland region",earthquake,,,,,reviewed,us,gcmt
2010-10-23T20:38:29.050Z,63.486,-23.799,10,5.1,mwc,88,54.8,,1.33,us,usp000hnfb,2016-11-10T02:35:13.393Z,"Iceland region",earthquake,,,,,reviewed,us,gcmt
2010-09-27T00:28:13.790Z,57.705,-32.702,10,5.1,mwc,180,43.3,,1.04,us,usp000hm7z,2016-11-10T02:33:41.274Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2010-09-27T00:16:14.100Z,57.727,-32.679,13.6,5.4,mwc,299,22.3,,1.2,us,usp000hm7y,2016-11-10T02:33:40.658Z,"Reykjanes Ridge",earthquake,,4.1,,,reviewed,us,gcmt
2010-09-27T00:08:45.960Z,57.688,-32.762,11.6,5.5,mwb,226,22.4,,1.07,us,usp000hm7x,2016-11-10T02:33:40.049Z,"Reykjanes Ridge",earthquake,,5.1,,,reviewed,us,us
2010-09-09T10:31:05.120Z,59.405,-30.226,10,5.3,mwc,241,19.9,,0.79,us,usp000hkgg,2016-11-09T08:33:29.229Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2010-08-30T12:57:44.230Z,58.024,-32.135,10,5.3,mwc,129,35.4,,1.09,us,usp000hjyd,2016-11-10T02:32:29.015Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2010-08-16T19:03:42.040Z,71.902,-1.626,10,5,mwc,81,66.8,,1.13,us,usp000hjae,2016-11-10T02:32:03.043Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,gcmt
2010-06-09T16:54:23.660Z,70.399,-15.104,10,5,mwc,161,64.2,,0.91,us,usp000hds5,2016-11-10T02:29:19.494Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,gcmt
2010-06-03T10:16:15.170Z,70.766,-14.295,10,5,mwc,102,47.2,,0.98,us,usp000hdhg,2016-11-10T02:29:06.509Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,gcmt
2010-06-03T04:32:42.550Z,70.712,-14.384,10,5.6,mwc,287,25.1,,0.84,us,usp000hdgx,2016-11-10T02:29:03.180Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,gcmt
2010-05-16T16:39:33.110Z,73.418,7.345,10,5.1,mwc,295,46.4,,1.13,us,usp000hcue,2016-11-10T02:28:19.212Z,"Greenland Sea",earthquake,,,,,reviewed,us,gcmt
2010-05-16T15:29:02.780Z,73.469,7.49,10,5.1,mwc,207,46.3,,0.98,us,usp000hcuc,2016-11-10T02:28:18.570Z,"Greenland Sea",earthquake,,,,,reviewed,us,gcmt
2010-04-06T23:50:22.540Z,73.782,8.815,12.4,5.3,mb,190,45.7,,1.18,us,usp000hatc,2014-11-07T01:41:13.255Z,"Greenland Sea",earthquake,,5.8,,136,reviewed,us,us
2010-02-22T16:55:01.850Z,70.896,-6.523,10,5.3,mwc,181,49.6,,0.99,us,usp000h7jw,2016-11-10T02:24:29.039Z,"Jan Mayen Island region",earthquake,,0,,,reviewed,us,gcmt
2009-11-15T13:58:05.630Z,53.828,-35.1,10,5.1,mwc,95,68,,1.13,us,usp000h42s,2016-11-10T02:20:28.761Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2009-11-15T13:52:31.570Z,53.829,-35.148,10,5,mwc,52,71.1,,0.92,us,usp000h42q,2016-11-10T02:20:28.247Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2009-11-15T13:10:58.480Z,53.85,-35.182,10,5.4,mwc,277,32.3,,0.91,us,usp000h42n,2016-11-10T02:20:27.751Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2009-09-21T08:30:13.980Z,71.037,-7.67,10,5.6,mwc,301,45.1,,0.83,us,usp000h1r2,2016-11-10T02:17:24.163Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,gcmt
2009-08-20T06:35:04.430Z,72.2,0.944,6,6,mwc,465,22.8,,0.93,us,usp000h0nu,2016-11-10T02:16:19.987Z,"Norwegian Sea",earthquake,,,,,reviewed,us,us
2009-07-07T19:11:46.710Z,75.351,-72.453,19,6.1,mwc,347,33.3,,1,us,usp000gz0t,2016-11-10T02:14:23.283Z,"Baffin Bay",earthquake,,,,,reviewed,us,us
2009-07-07T07:59:47.100Z,56.983,-33.581,10,5.1,mwc,96,35.6,,0.93,us,usp000gz0c,2016-11-10T02:14:21.521Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2009-06-22T19:05:17.200Z,76.23,6.998,10,5.1,mwc,190,37.4,,0.81,us,usp000gyfx,2016-11-10T02:13:40.493Z,"Svalbard region",earthquake,,,,,reviewed,us,gcmt
2009-06-22T18:15:39.920Z,76.224,6.787,10,5.4,mwc,292,33.8,,0.91,us,usp000gyfv,2016-11-10T02:13:39.870Z,"Svalbard region",earthquake,,,,,reviewed,us,gcmt
2009-06-21T12:27:06.190Z,76.284,7.158,10,5.4,mwc,217,34.7,,1.18,us,usp000gyen,2016-11-10T02:13:38.705Z,"Svalbard region",earthquake,,,,,reviewed,us,gcmt
2009-05-17T19:24:20.100Z,82.517,-8.628,6,5.5,mwc,402,20.7,,0.84,us,usp000gx8e,2016-11-10T02:12:02.082Z,"north of Svalbard",earthquake,,,,,reviewed,us,gcmt
2009-04-28T19:54:35.050Z,52.666,-35.028,10,5.6,mwc,171,47.2,,1.33,us,usp000gwnj,2016-11-10T02:11:25.972Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,us
2009-04-19T08:20:08.100Z,53.512,-35.224,10,5,mb,102,51.8,,0.88,us,usp000gwc2,2014-11-07T01:38:48.396Z,"Reykjanes Ridge",earthquake,,,,55,reviewed,us,us
2009-04-19T08:19:20.920Z,53.464,-35.327,10,5,mwc,46,63.3,,0.82,us,usp000gwc1,2016-11-10T02:11:02.360Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2009-03-06T10:50:29.410Z,80.324,-1.853,9,6.5,mwc,341,14.5,,0.9,us,usp000gupr,2016-11-10T02:09:03.472Z,"north of Svalbard",earthquake,,,,,reviewed,us,gcmt
2009-03-05T19:41:40.700Z,80.284,-1.832,10,5.5,mwc,282,47,,0.95,us,usp000gunu,2016-11-10T02:08:59.993Z,"north of Svalbard",earthquake,,,,,reviewed,us,gcmt
2009-03-05T12:17:26.250Z,80.205,-1.091,10,5.4,mwc,193,59.1,,0.9,us,usp000gunb,2016-11-10T02:08:57.954Z,"north of Svalbard",earthquake,,,,,reviewed,us,gcmt
2009-02-21T16:53:54.350Z,55.451,-35.066,10,5.4,mwc,220,38.6,,1.27,us,usp000gu8y,2016-11-10T02:08:21.317Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2009-02-21T15:40:43.630Z,55.472,-35.115,10,5.1,mwc,66,38,,1.15,us,usp000gu8u,2016-11-10T02:08:20.649Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2009-01-22T14:34:28.560Z,53.032,-35.101,10,5,mb,79,63.6,,0.86,us,usp000gszh,2014-11-07T01:38:14.395Z,"Reykjanes Ridge",earthquake,,,,33,reviewed,us,us
2008-11-07T21:40:57.050Z,71.688,-11.817,10,5.1,mwc,106,62.7,,0.81,us,usp000gn6u,2016-11-10T02:03:49.241Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,gcmt
2008-11-06T10:24:22.600Z,56.812,-34.138,10,5.1,mwc,182,44.8,,0.81,us,usp000gn2p,2016-11-10T02:03:41.405Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2008-09-29T19:20:22.970Z,71.355,-4.202,10,5,mb,200,63.6,,1.41,us,usp000ghyz,2014-11-07T01:37:16.503Z,"Jan Mayen Island region",earthquake,,,,128,reviewed,us,us
2008-09-28T22:20:21.100Z,71.325,-3.882,10,5.5,mwc,399,38.5,,1.27,us,usp000ghww,2016-11-10T02:02:09.882Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,us
2008-09-03T09:52:47.880Z,59.905,-29.853,10,5.2,mwc,136,67.2,,0.99,us,usp000ggae,2016-11-10T02:01:12.203Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2008-05-29T15:46:00.320Z,64.005,-21.013,9,6.3,mwc,591,39.3,,0.97,us,usp000g826,2017-04-26T18:08:14.788Z,"Iceland",earthquake,,,,,reviewed,us,gcmt
2008-05-28T13:19:52.670Z,84.912,12.899,10,5.2,mwc,158,56.2,,0.95,us,usp000g7z5,2016-11-10T01:56:35.047Z,"north of Svalbard",earthquake,,,,,reviewed,us,gcmt
2008-05-06T19:51:11.370Z,71.479,-12.582,10,5,mwc,164,46.6,,1.06,us,usp000g5pb,2016-11-10T01:55:39.385Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,gcmt
2008-05-06T08:47:10.870Z,53.475,-35.129,10,5.2,mwc,239,71.8,,1.18,us,usp000g5n4,2016-11-10T01:55:37.816Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2008-05-06T08:39:51.320Z,53.248,-35.231,10,5.1,mwc,98,59.2,,1.07,us,usp000g5n2,2016-11-10T01:55:37.314Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2008-02-21T02:46:18.190Z,77.079,18.571,12,6.1,mwc,637,23.9,,0.81,us,usp000fzeu,2016-11-10T01:52:06.029Z,"Svalbard region",earthquake,,,,,reviewed,us,gcmt
2008-01-15T06:55:27.980Z,70.322,-15.328,10,5,mwc,43,57,,1.13,us,usp000fwrz,2016-11-10T01:50:41.523Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,gcmt
2008-01-15T06:35:14.500Z,70.225,-15.324,10,5,mwc,55,56.7,,1.07,us,usp000fwrw,2016-11-10T01:50:41.030Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,gcmt
2008-01-10T22:50:40.330Z,81.95,-5.268,10,5.1,mwc,173,70.9,,1.11,us,usp000fwe8,2016-11-10T01:50:34.498Z,"north of Svalbard",earthquake,,,,,reviewed,us,gcmt
2007-12-06T10:52:33.130Z,71.331,-9.34,10,5.4,mwb,337,40.5,,0.95,us,usp000ftxe,2016-11-09T07:07:30.791Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,us
2007-10-02T16:34:46.620Z,57.487,-33.03,10,5.3,mwc,239,56.2,,0.8,us,usp000fpqk,2016-11-10T01:46:22.707Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2007-05-23T04:41:46.540Z,52.352,-31.814,10,5.7,mwc,501,42,,0.95,us,usp000fcj4,2016-11-10T01:40:22.323Z,"northern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,gcmt
2007-03-10T17:03:37.860Z,74.256,8.713,10,5.7,mwc,527,14.8,,0.92,us,usp000f6ev,2016-11-10T01:36:46.135Z,"Greenland Sea",earthquake,,,,,reviewed,us,gcmt
2007-02-27T05:51:50.460Z,63.295,-23.926,10,5,mwc,101,102.4,,1.36,us,usp000f5rf,2016-11-10T01:36:17.787Z,"Iceland region",earthquake,,,,,reviewed,us,gcmt
2007-02-25T21:53:13.560Z,73.196,6.781,10,5.4,mwc,331,47.6,,1.28,us,usp000f5n1,2016-11-10T01:36:11.133Z,"Greenland Sea",earthquake,,,,,reviewed,us,gcmt
2007-02-25T20:13:43.810Z,73.272,7.877,10,5.1,mwc,144,61.4,,1.22,us,usp000f5mv,2016-11-10T01:36:10.042Z,"Greenland Sea",earthquake,,,,,reviewed,us,gcmt
2006-11-29T15:38:44.500Z,53.741,-35.438,10,5.6,mwb,447,26.4,,1.13,us,usp000ez59,2016-11-10T01:31:54.713Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,us
2006-11-29T15:22:24.400Z,53.887,-35.393,10,5.1,mwc,140,71.2,,0.93,us,usp000ez57,2016-11-10T01:31:54.194Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2006-11-02T22:48:10.610Z,72.132,1.004,10,5,mwc,48,65.6,,1.12,us,usp000ewgq,2016-11-10T01:30:22.891Z,"Norwegian Sea",earthquake,,,,,reviewed,us,gcmt
2006-08-13T19:03:07.400Z,71.504,-4.355,0.1,5,mwc,261,40,,,us,usp000eqvw,2016-11-10T01:26:57.669Z,"Jan Mayen Island region",earthquake,,,,,reviewed,ber,hrv
2006-08-09T22:31:13.540Z,78.3,8.158,10,5.1,mwc,193,48.3,,1.05,us,usp000eqm6,2016-11-10T01:26:43.978Z,"Svalbard region",earthquake,,,,,reviewed,us,hrv
2006-07-30T07:16:56.510Z,72.19,0.834,10,5.3,mwc,334,44.3,,1.22,us,usp000epw5,2016-11-10T01:26:22.174Z,"Norwegian Sea",earthquake,,,,,reviewed,us,hrv
2006-07-28T12:56:48.970Z,59.166,-30.681,10,5.4,mwc,336,28.7,,1.09,us,usp000epry,2016-11-10T01:26:17.540Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2006-07-28T09:15:02.820Z,59.074,-30.585,10,5.2,mwc,200,48.4,,1.15,us,usp000eprf,2016-11-10T01:26:17.031Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2006-07-28T08:13:23.890Z,59.019,-30.834,10,5.1,mwc,88,48.4,,1.15,us,usp000eprb,2016-11-10T01:26:16.451Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2006-05-28T13:23:29.260Z,74.083,13.558,10,5,mwc,348,37.5,,0.96,us,usp000ej5q,2016-11-10T01:23:01.699Z,"Norwegian Sea",earthquake,,,,,reviewed,us,hrv
2006-02-14T00:39:49.590Z,84.253,0.408,10,5.4,mwc,158,66.6,,0.96,us,usp000ea1p,2016-11-10T01:17:38.567Z,"north of Svalbard",earthquake,,,,,reviewed,us,hrv
2006-02-13T18:08:47.740Z,59.506,-30.3,10,5.3,mwc,72,61,,1.2,us,usp000ea0y,2016-11-10T01:17:37.010Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2006-02-04T14:29:55.450Z,59.125,-30.89,10,5.3,mwc,234,45.3,,0.99,us,usp000e9fc,2016-11-10T01:17:18.647Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2005-11-12T17:01:37.320Z,68.886,-17.176,10,5.1,mwc,139,49.7,,1.12,us,usp000e417,2016-11-10T01:14:25.004Z,"Iceland region",earthquake,,,,,reviewed,us,hrv
2005-11-07T01:49:38.390Z,71.689,-12.064,23.6,5,mwc,207,49.9,,1.12,us,usp000e3nh,2016-11-10T01:14:08.675Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,hrv
2005-08-30T20:53:49.900Z,71.878,-1.055,10,5,mwc,224,52.2,,0.98,us,usp000dycd,2016-11-10T01:10:58.465Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,hrv
2005-08-13T23:23:21.690Z,79.579,4.398,10,5,mwc,286,50.6,,0.83,us,usp000dx9n,2016-11-10T01:10:19.677Z,"Greenland Sea",earthquake,,,,,reviewed,us,hrv
2005-07-25T16:02:07.570Z,71.111,-7.432,10,5.5,mwb,466,40.7,,1.03,us,usp000dvwr,2016-11-10T01:09:14.744Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,us
2005-07-06T08:24:41.950Z,69.004,-16.637,10,5.6,mwb,288,43.5,,0.96,us,usp000dun3,2016-11-10T01:08:11.432Z,"Jan Mayen Island region",earthquake,,0,,,reviewed,us,us
2005-06-16T10:18:01.290Z,81.689,-4.643,10,5,mwc,164,68.2,,0.97,us,usp000dt6f,2016-11-10T01:07:29.652Z,"north of Svalbard",earthquake,,,,,reviewed,us,hrv
2005-05-10T21:40:27.250Z,62.246,-26.402,10,5.2,mwc,231,46.7,,1,us,usp000dqe9,2016-11-10T01:05:57.356Z,"Iceland region",earthquake,,,,,reviewed,us,hrv
2005-04-02T12:52:36.590Z,78.607,6.098,10,6.1,mwb,473,33.1,,0.92,us,usp000dm0e,2016-11-10T01:04:03.621Z,"Svalbard region",earthquake,,,,,reviewed,us,us
2005-01-31T20:29:08.350Z,65.895,-9.776,17.7,5.2,mwc,360,38.2,,1.04,us,usp000dfa8,2016-11-10T01:00:42.011Z,"Norwegian Sea",earthquake,,,,,reviewed,us,hrv
2005-01-18T06:59:03.740Z,57.049,-33.811,10,5.7,mwb,349,24.1,,1.11,us,usp000ddnq,2016-11-10T00:58:35.235Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,us
2005-01-18T05:50:38.570Z,57.035,-33.958,10,5,mwc,56,50.2,,1.26,us,usp000ddnj,2016-11-10T00:58:34.591Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2004-11-27T06:38:29.290Z,76.169,7.528,10,5.1,mwc,211,58.8,,0.92,us,usp000d9cp,2016-11-10T00:53:23.030Z,"Svalbard region",earthquake,,,,,reviewed,us,hrv
2004-09-17T14:08:05.310Z,58.456,-30.357,10,5.4,mwc,130,63.4,,1.26,us,usp000d4ft,2016-11-10T00:46:07.201Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2004-09-17T07:07:23.160Z,58.8,-31.164,10,5.2,mwc,151,28.7,,1.05,us,usp000d4f0,2016-11-10T00:46:06.181Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2004-09-17T05:37:05.020Z,58.719,-30.716,10,5.2,mwc,119,26,,1.33,us,usp000d4ev,2016-11-09T05:18:28.916Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2004-09-05T10:35:51.310Z,53.032,-35.163,10,5.3,mb,204,33.4,,0.91,us,usp000d3ke,2014-11-07T01:23:25.727Z,"Reykjanes Ridge",earthquake,,,,97,reviewed,us,us
2004-07-01T09:20:44.140Z,54.131,-35.259,10,5.6,mwc,335,24.8,,1.15,us,usp000czb6,2016-11-10T00:39:15.242Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2004-07-01T08:41:21.290Z,54.249,-35.418,10,5.4,mwc,190,72.8,,1.31,us,usp000czb2,2016-11-09T05:13:26.295Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2004-07-01T08:39:50.170Z,54.065,-35.289,10,5.3,mwb,273,25.4,,0.89,us,usp000czb1,2016-11-10T00:39:14.676Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,us
2004-06-30T14:22:39.760Z,53.986,-35.179,10,5.1,mwc,181,29.3,,1.03,us,usp000cz8p,2016-11-09T22:52:40.224Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2004-06-30T13:40:48.660Z,54.177,-35.172,10,5,mwc,104,42.6,,1.22,us,usp000cz8g,2016-11-10T00:39:07.849Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2004-06-04T14:41:15.670Z,54.203,-35.165,10,5.1,mwc,224,47.2,,0.84,us,usp000cx36,2016-11-10T00:36:50.031Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2004-04-14T23:07:39.940Z,71.067,-7.747,12.2,6,mwb,506,43.5,,0.89,us,usp000csgu,2016-11-10T00:31:31.526Z,"Jan Mayen Island region",earthquake,,3.8,,,reviewed,us,us
2004-04-06T21:40:00.850Z,52.803,-34.729,10,5.4,mwc,288,32.1,,0.94,us,usp000crvm,2016-11-10T00:30:48.203Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,hrv
2004-01-24T13:01:45.700Z,52.122,-30.179,10,5.9,mwb,532,18.8,,0.83,us,usp000cjk2,2016-11-10T00:24:28.429Z,"northern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
