time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-15T13:24:04.329Z,60.1623,-141.2933,0,1.2,ml,,,,0.56,ak,ak20361594,2018-11-26T19:51:09.069Z,"64km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-15T12:58:05.034Z,60.1786,-141.4202,0,1.1,ml,,,,0.77,ak,ak20361583,2018-11-26T19:51:06.624Z,"57km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-15T12:03:21.496Z,60.2043,-141.3128,0,1,ml,,,,0.67,ak,ak20361375,2018-11-26T19:51:04.223Z,"64km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-15T08:24:51.456Z,57.4404,-132.9405,0,1.8,ml,,,,0.51,ak,ak20360756,2018-11-26T19:50:55.239Z,"69km N of Petersburg, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-15T06:12:39.565Z,61.0786,-148.2397,0,1.3,ml,,,,0.63,ak,ak20360335,2018-11-26T19:50:45.637Z,"41km NE of Whittier, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-15T04:18:31.024Z,60.1332,-141.3228,0,1.5,ml,,,,0.66,ak,ak20360140,2018-11-26T19:50:40.411Z,"62km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-15T01:02:40.153Z,61.14,-147.9537,0,1.2,ml,,,,0.84,ak,ak20359589,2018-11-26T19:50:31.063Z,"56km NE of Whittier, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-14T22:58:55.483Z,61.0779,-148.3916,0,1.2,ml,,,,0.2,ak,ak20359146,2018-11-22T19:57:31.444Z,"37km NNE of Whittier, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-14T17:49:31.547Z,61.1023,-148.3195,0,1.4,ml,,,,0.42,ak,ak20358471,2018-11-22T19:57:20.868Z,"41km NNE of Whittier, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-14T14:44:11.944Z,61.1098,-148.2605,0,1.2,ml,,,,0.5,ak,ak20358360,2018-11-22T19:57:15.596Z,"43km NNE of Whittier, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-14T14:21:21.248Z,60.1469,-141.4625,0,1.4,ml,,,,0.4,ak,ak20358350,2018-11-22T19:56:03.478Z,"54km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-14T13:54:17.367Z,60.214,-141.2775,0,1.4,ml,,,,0.41,ak,ak20358345,2018-11-22T19:56:02.432Z,"66km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-14T09:18:04.025Z,60.1907,-141.3953,0,1.1,ml,,,,0.44,ak,ak20358113,2018-11-22T19:55:46.207Z,"59km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-11T04:54:43.030Z,60.2093,-141.3045,0,1.4,ml,,,,0.43,ak,ak20383501,2018-11-19T17:01:54.708Z,"64km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-10T16:05:00.029Z,60.201,-141.3136,0,1,ml,,,,0.74,ak,ak20343693,2018-11-20T05:30:26.857Z,"63km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-10T04:20:37.316Z,60.136,-141.5284,0,1.4,ml,,,,0.83,ak,ak20341675,2018-11-20T05:29:53.746Z,"50km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-09T20:57:57.544Z,60.092,-139.5687,0,1.5,ml,,,,0.92,ak,ak20339899,2018-11-19T20:20:42.675Z,"61km N of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-09T16:58:05.618Z,60.1567,-141.2681,0,1.3,ml,,,,0.81,ak,ak20338980,2018-11-19T20:20:34.045Z,"65km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-09T11:54:15.115Z,60.0821,-141.5211,0,1.7,ml,,,,0.78,ak,ak20384033,2018-11-19T20:20:18.674Z,"50km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-08T22:25:21.801Z,60.1655,-141.4439,0,1.7,ml,,,,0.7,ak,ak20336006,2018-11-17T04:36:25.345Z,"55km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-08T21:23:21.919Z,60.2245,-141.4075,0,1.3,ml,,,,0.96,ak,ak20370202,2018-11-17T04:36:21.206Z,"59km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-08T13:59:52.883Z,60.2693,-141.3246,0,1.2,ml,,,,0.5,ak,ak20335583,2018-11-17T04:34:48.585Z,"65km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-07T01:46:32.837Z,60.1613,-141.3537,0,1.3,ml,,,,0.97,ak,ak20333993,2018-11-15T03:23:48.809Z,"60km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-07T00:37:22.560Z,61.2093,-147.7055,0,1.1,ml,,,,0.89,ak,ak20359849,2018-11-15T03:23:43.635Z,"71km NE of Whittier, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T22:44:13.151Z,60.1816,-141.4344,0,1,ml,,,,0.21,ak,ak20333851,2018-11-13T23:22:04.475Z,"56km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T22:04:41.862Z,60.0497,-139.5914,0,1.1,ml,,,,0.42,ak,ak20333844,2018-11-13T23:22:02.922Z,"56km N of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T21:16:15.226Z,60.115,-141.3054,0,1.2,ml,,,,0.34,ak,ak20333783,2018-11-13T23:22:01.250Z,"62km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T19:13:54.358Z,60.246,-141.3702,0,1,ml,,,,0.37,ak,ak20333713,2018-11-13T23:21:53.825Z,"62km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T18:46:46.664Z,60.2037,-141.3195,0,1.3,ml,,,,0.32,ak,ak20333715,2018-11-13T23:21:51.757Z,"63km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T18:21:31.956Z,60.1981,-141.2821,0,1.5,ml,,,,0.33,ak,ak20333586,2018-11-13T23:21:09.081Z,"65km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T18:18:55.601Z,60.2222,-141.2779,0,1.1,ml,,,,0.47,ak,ak20333587,2018-11-13T23:21:08.567Z,"66km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T18:09:46.049Z,60.1481,-141.3824,0,1.5,ml,,,,0.59,ak,ak20333577,2018-11-13T23:21:08.065Z,"59km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T17:07:19.460Z,60.1981,-141.707,0,1.1,ml,,,,0.33,ak,ak20333522,2018-11-13T23:21:03.641Z,"42km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T16:33:16.118Z,60.1727,-141.3029,0,1,ml,,,,0.38,ak,ak20357544,2018-11-13T23:21:01.160Z,"63km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T16:03:10.651Z,60.1398,-141.3315,0,1.1,ml,,,,0.35,ak,ak20333443,2018-11-13T23:20:57.780Z,"61km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T14:05:31.825Z,60.1649,-141.3813,0,1.3,ml,,,,0.36,ak,ak20333382,2018-11-13T23:20:51.034Z,"59km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T10:33:16.526Z,60.1176,-141.8874,0,1.1,ml,,,,0.34,ak,ak20333284,2018-11-13T23:20:44.221Z,"30km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-06T08:07:17.052Z,60.1747,-141.3349,0,1,ml,,,,0.39,ak,ak20333207,2018-11-13T23:20:39.541Z,"62km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
